week,sku,product,color,size,price,units_sold,ending_stock
2026-02-16,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,5,19
2026-02-23,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,10,9
2026-03-02,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,8,1
2026-03-09,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,7,34
2026-03-16,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,6,28
2026-03-23,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,8,20
2026-03-30,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,7,13
2026-04-06,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,9,4
2026-04-13,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,8,0
2026-04-20,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,7,0
2026-04-27,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,3,0
2026-05-04,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,2,0
2026-05-11,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,2,32
2026-05-18,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,7,25
2026-05-25,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,5,20
2026-06-01,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,6,14
2026-06-08,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,4,10
2026-06-15,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,4,36
2026-06-22,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,2,34
2026-06-29,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,3,31
2026-07-06,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,3,28
2026-07-13,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,4,24
2026-07-20,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,12,12
2026-07-27,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,6,6
2026-08-03,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,6,21
2026-08-10,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,2,19
2026-08-17,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,8,11
2026-08-24,BLAZ-ARIA-PRE-34,Blazer Aria,Preto,34,1299.0,8,3
2025-09-01,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,33
2025-09-08,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,28
2025-09-15,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,22
2025-09-22,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,15
2025-09-29,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,8
2025-10-06,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,2
2025-10-13,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,13,0
2025-10-20,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,12,18
2025-10-27,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,2,16
2025-11-03,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,13
2025-11-10,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,8
2025-11-17,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,22
2025-11-24,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,17
2025-12-01,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,12,5
2025-12-08,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,0
2025-12-15,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,0
2025-12-22,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,9,0
2025-12-29,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,0
2026-01-05,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,0
2026-01-12,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,0
2026-01-19,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,4,0
2026-01-26,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,0
2026-02-02,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,0
2026-02-09,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,0
2026-02-16,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,0
2026-02-23,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,0
2026-03-02,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,14
2026-03-09,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,11
2026-03-16,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,6
2026-03-23,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,8,0
2026-03-30,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,19
2026-04-06,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,4,15
2026-04-13,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,8
2026-04-20,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,4,4
2026-04-27,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,4,18
2026-05-04,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,12
2026-05-11,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,2,10
2026-05-18,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,1,9
2026-05-25,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,6
2026-06-01,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,0
2026-06-08,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,0,0
2026-06-15,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,31
2026-06-22,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,26
2026-06-29,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,3,23
2026-07-06,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,1,22
2026-07-13,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,0,22
2026-07-20,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,17
2026-07-27,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,8,9
2026-08-03,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,6,15
2026-08-10,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,5,10
2026-08-17,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,4,6
2026-08-24,BLAZ-ARIA-PRE-36,Blazer Aria,Preto,36,1299.0,7,0
2025-09-01,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,42
2025-09-08,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,1,41
2025-09-15,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,39
2025-09-22,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,34
2025-09-29,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,9,25
2025-10-06,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,23
2025-10-13,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,19
2025-10-20,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,7,12
2025-10-27,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,9
2025-11-03,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,7,2
2025-11-10,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,0
2025-11-17,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,6,30
2025-11-24,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,26
2025-12-01,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,21
2025-12-08,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,18
2025-12-15,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,16
2025-12-22,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,11
2025-12-29,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,6
2026-01-05,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,4
2026-01-12,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,0
2026-01-19,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,30
2026-01-26,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,30
2026-02-02,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,25
2026-02-09,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,5,20
2026-02-16,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,17
2026-02-23,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,14
2026-03-02,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,11
2026-03-09,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,11
2026-03-16,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,8
2026-03-23,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,37
2026-03-30,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,34
2026-04-06,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,1,33
2026-04-13,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,31
2026-04-20,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,29
2026-04-27,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,1,28
2026-05-04,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,1,27
2026-05-11,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,27
2026-05-18,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,27
2026-05-25,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,27
2026-06-01,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,1,26
2026-06-08,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,24
2026-06-15,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,22
2026-06-22,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,20
2026-06-29,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,0,20
2026-07-06,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,6,14
2026-07-13,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,12
2026-07-20,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,2,10
2026-07-27,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,3,26
2026-08-03,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,22
2026-08-10,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,18
2026-08-17,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,14
2026-08-24,BLAZ-ARIA-PRE-38,Blazer Aria,Preto,38,1299.0,4,10
2025-09-01,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,35
2025-09-08,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,28
2025-09-15,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,21
2025-09-22,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,15
2025-09-29,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,9,18
2025-10-06,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,13
2025-10-13,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,8,5
2025-10-20,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,13
2025-10-27,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,37
2025-11-03,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,9,28
2025-11-10,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,25
2025-11-17,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,19
2025-11-24,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,14
2025-12-01,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,8
2025-12-08,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,8,29
2025-12-15,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,24
2025-12-22,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,8,16
2025-12-29,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,1,15
2026-01-05,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,8
2026-01-12,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,4
2026-01-19,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,16
2026-01-26,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,0,16
2026-02-02,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,12
2026-02-09,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,7
2026-02-16,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,4
2026-02-23,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,0
2026-03-02,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,15
2026-03-09,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,12
2026-03-16,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,23
2026-03-23,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,20
2026-03-30,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,17
2026-04-06,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,15
2026-04-13,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,8,21
2026-04-20,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,14
2026-04-27,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,12
2026-05-04,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,10
2026-05-11,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,6
2026-05-18,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,5,1
2026-05-25,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,0,15
2026-06-01,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,12
2026-06-08,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,10
2026-06-15,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,7
2026-06-22,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,1,6
2026-06-29,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,4
2026-07-06,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,7,0
2026-07-13,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,0
2026-07-20,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,0
2026-07-27,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,4,0
2026-08-03,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,3,0
2026-08-10,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,2,0
2026-08-17,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,0
2026-08-24,BLAZ-ARIA-PRE-40,Blazer Aria,Preto,40,1299.0,6,0
2025-09-01,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,14
2025-09-08,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,11
2025-09-15,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,6
2025-09-22,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,0
2025-09-29,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,32
2025-10-06,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,26
2025-10-13,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,8,18
2025-10-20,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,8,10
2025-10-27,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,6
2025-11-03,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,11,16
2025-11-10,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,10
2025-11-17,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,18
2025-11-24,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,14
2025-12-01,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,9
2025-12-08,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,5
2025-12-15,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,2
2025-12-22,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,10,30
2025-12-29,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,27
2026-01-05,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,9,18
2026-01-12,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,7,11
2026-01-19,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,7,29
2026-01-26,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,24
2026-02-02,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,20
2026-02-09,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,17
2026-02-16,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,8,9
2026-02-23,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,5
2026-03-02,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,22
2026-03-09,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,16
2026-03-16,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,2,14
2026-03-23,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,10
2026-03-30,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,7
2026-04-06,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,1,6
2026-04-13,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,2
2026-04-20,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,0
2026-04-27,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,0,0
2026-05-04,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,2,0
2026-05-11,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,26
2026-05-18,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,23
2026-05-25,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,2,21
2026-06-01,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,5,16
2026-06-08,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,0,16
2026-06-15,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,2,14
2026-06-22,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,1,13
2026-06-29,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,1,12
2026-07-06,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,9
2026-07-13,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,6
2026-07-20,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,2,4
2026-07-27,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,8,34
2026-08-03,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,28
2026-08-10,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,6,22
2026-08-17,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,4,18
2026-08-24,BLAZ-ARIA-PRE-42,Blazer Aria,Preto,42,1299.0,3,15
2025-09-01,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,18
2025-09-08,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,12
2025-09-15,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,23
2025-09-22,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,8,15
2025-09-29,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,11
2025-10-06,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,9,2
2025-10-13,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,8,0
2025-10-20,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,3,16
2025-10-27,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,10,6
2025-11-03,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,11,0
2025-11-10,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,8,32
2025-11-17,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,26
2025-11-24,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,19
2025-12-01,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,5,14
2025-12-08,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,9,5
2025-12-15,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,13,0
2025-12-22,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,0
2025-12-29,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,0
2026-01-05,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,13,0
2026-01-12,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,8,0
2026-01-19,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,12,0
2026-01-26,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,23
2026-02-02,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,19
2026-02-09,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,13
2026-02-16,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,5,8
2026-02-23,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,7,1
2026-03-02,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,31
2026-03-09,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,5,26
2026-03-16,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,5,21
2026-03-23,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,17
2026-03-30,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,15
2026-04-06,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,1,14
2026-04-13,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,9,5
2026-04-20,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,33
2026-04-27,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,3,30
2026-05-04,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,28
2026-05-11,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,1,27
2026-05-18,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,23
2026-05-25,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,21
2026-06-01,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,0,21
2026-06-08,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,15
2026-06-15,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,3,12
2026-06-22,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,10
2026-06-29,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,8
2026-07-06,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,16
2026-07-13,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,10
2026-07-20,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,2,8
2026-07-27,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,3,5
2026-08-03,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,14
2026-08-10,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,8
2026-08-17,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,4,4
2026-08-24,BLAZ-ARIA-PRE-44,Blazer Aria,Preto,44,1299.0,6,0
2025-09-01,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,8,35
2025-09-08,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,9,26
2025-09-15,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,10,16
2025-09-22,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,4,12
2025-09-29,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,8,24
2025-10-06,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,9,15
2025-10-13,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,3,12
2025-10-20,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,5,7
2025-10-27,BLAZ-ARIA-VER-34,Blazer Aria,Vermelho,34,1299.0,6,1
